"","Plot","perc.canopy.open","log.light","sla","mean.thick","ssl","lar1","lmf","smf","rmf","sp","rgr.h","lma","log.lma","log.lmf","new.rgr.h","log.rgr.h","log.mean.thick","log.ssl","log.lar1","log.smf","log.rmf","Comp.1","Comp.2","Comp.3"
"1051",1908,2.35,-0.054368361,206.590625,0.266,16.55405405,85.53844732,0.414048059,0.273567468,0.312384473,"AMOODU",0.064538521,0.004840491,0.68711328,0.651828442,1.064538521,-0.982767853,1.785769268,-0.990359132,0.224722695,-0.683651122,0.217398773,-0.586196156120357,1.38057018792519,-0.358082885668684
"1052",1908,2.35,-0.054368361,191.7326087,0.231333333,12.93103448,55.38273155,0.288854003,0.455259027,0.25588697,"AMOODU",0.024692613,0.005215597,0.948488725,-0.107896968,1.024692613,-1.373103709,1.31994775,-1.283684804,-0.638048967,0.871253252,-0.347868448,-0.586196156120357,1.38057018792519,-0.358082885668684
"1053",1908,2.35,-0.054368361,188.7306122,0.2575,18.64,72.62670157,0.384816754,0.327225131,0.287958115,"AMOODU",0.039220713,0.005298557,1.003753009,0.497345755,1.039220713,-1.229053766,1.677428834,-0.849422228,-0.100050237,-0.136873996,-0.013298628,-0.586196156120357,1.38057018792519,-0.358082885668684
"1054",1908,2.35,-0.054368361,195.582,0.184666667,12.68292683,76.79921466,0.392670157,0.178883072,0.428446771,"CASTIN",0.15415068,0.005112945,0.878877299,0.539973321,1.15415068,-0.155787232,0.568332856,-1.306691733,0.010822,-1.980577145,1.112571104,-0.586196156120357,1.38057018792519,-0.358082885668684
"1055",1908,2.35,-0.054368361,349.4666667,0.138,124,38.82962963,0.111111111,0.555555556,0.333333333,"PSEUIN",0.223143551,0.002861503,-1.153745277,-2.123764386,1.223143551,0.438274797,-0.4034265,1.400950194,-1.34280615,1.479094542,0.401312178,-0.586196156120357,1.38057018792519,-0.358082885668684
"1056",1908,2.35,-0.054368361,326.2,0.114333333,85.45454545,123.8734177,0.379746835,0.278481013,0.341772152,"PSEUIN",0.245122458,0.003065604,-0.912470753,0.469362084,1.245122458,0.62050239,-1.031038124,0.958829189,0.959668152,-0.629304368,0.472151752,-0.586196156120357,1.38057018792519,-0.358082885668684
"1057",1908,2.35,-0.054368361,285.66,0.2175,55.45454545,174.57,0.611111111,0.244444444,0.144444444,"SAPRTE",0.559615788,0.003500665,-0.447734603,1.47324175,1.559615788,2.924795696,1.114250034,0.445308021,1.640571198,-1.027287656,-1.96814258,-0.586196156120357,1.38057018792519,-0.358082885668684
"1058",1908,2.35,-0.054368361,483.51875,0.1415,45.57377049,108.2,0.223776224,0.426573427,0.34965035,"POMETO",0.182321557,0.002068172,-2.290760146,-0.64652501,1.182321557,0.090958315,-0.319874069,0.212273624,0.691172021,0.672563466,0.536723936,-0.586196156120357,1.38057018792519,-0.358082885668684
"1059",1908,2.35,-0.054368361,245.2938272,0.232333333,19.13043478,94.80681663,0.386503067,0.376278119,0.237218814,"AMOODU",0.080042708,0.004076743,0.085769419,0.506571798,1.080042708,-0.834822071,1.334337226,-0.818580739,0.428905654,0.289557317,-0.562509236,-0.586196156120357,1.38057018792519,-0.358082885668684
"1060",1909,2.68,0.218116294,210.4666667,0.1655,63.52941176,52.61666667,0.25,0.472222222,0.277777778,"WALSYU",0.211309094,0.004751346,0.622018934,-0.412707499,1.211309094,0.338794061,0.202774909,0.606742635,-0.739738003,0.98293839,-0.115284176,-0.502292628310562,1.49010486720939,-0.615045046033673
"1061",1909,2.68,0.218116294,187.4666667,0.172,78.33333333,68.16969697,0.363636364,0.363636364,0.272727273,"WALSYU",0.162518929,0.005334282,1.027284661,0.377892967,1.162518929,-0.081867403,0.331286838,0.855498887,-0.225750093,0.185226519,-0.167275275,-0.502292628310562,1.49010486720939,-0.615045046033673
"1062",1909,2.68,0.218116294,297.5875,0.093,61.11111111,82.66319444,0.277777778,0.375,0.347222222,"PSEUIN",0.336472237,0.003360356,-0.59098477,-0.190397574,1.336472237,1.34492056,-1.719975069,0.560654706,0.156860761,0.279169716,0.516978662,-0.502292628310562,1.49010486720939,-0.615045046033673
"1063",1909,2.68,0.218116294,169.8441176,0.2405,36.85714286,77.33973214,0.455357143,0.3125,0.232142857,"CAPPFO",0.223143551,0.005887752,1.372995626,0.85248873,1.223143551,0.438274797,1.44958435,-0.039822797,0.024741937,-0.277442134,-0.623796543,-0.502292628310562,1.49010486720939,-0.615045046033673
"1064",1909,2.68,0.218116294,220.7576923,0.1915,14.19491525,13.45242188,0.0609375,0.36875,0.5703125,"DIOSHA",0.087011377,0.004529853,0.45484218,-3.39119896,1.087011377,-0.769015367,0.689546145,-1.172941527,-3.446700864,0.227859046,1.92298448,-0.502292628310562,1.49010486720939,-0.615045046033673
"1065",1909,2.68,0.218116294,205.92,0.18,90.625,62.4,0.303030303,0.484848485,0.212121212,"WALSYU",0.223143551,0.004856255,0.698499591,-0.006804198,1.223143551,0.438274797,0.482947266,1.02859238,-0.401272124,1.063494858,-0.879358474,-0.502292628310562,1.49010486720939,-0.615045046033673
"1066",1909,2.68,0.218116294,206.1819149,0.157333333,11.43356643,69.96787004,0.339350181,0.344163658,0.316486161,"AGLAPE",0.133531393,0.004850086,0.694048221,0.232046444,1.133531393,-0.34023707,0.033960588,-1.429844507,-0.174074873,0.017203126,0.254360374,-0.502292628310562,1.49010486720939,-0.615045046033673
"1067",1909,2.68,0.218116294,245.1214286,0.1665,49.84126984,50.96584158,0.207920792,0.623762376,0.168316832,"PARACH",0.133531393,0.004079611,0.088231531,-0.80158701,1.133531393,-0.34023707,0.222871083,0.318572363,-0.803006793,1.832624537,-1.534759738,-0.502292628310562,1.49010486720939,-0.615045046033673
"1068",1909,2.68,0.218116294,327.8428571,0.098333333,23.97727273,46.42861272,0.141618497,0.526011561,0.332369942,"PSEUIN",0.09531018,0.003050242,-0.930063455,-1.61186727,1.09531018,-0.691196065,-1.533950302,-0.550401343,-0.988065297,1.31226682,0.393111201,-0.502292628310562,1.49010486720939,-0.615045046033673
"1069",1909,2.68,0.218116294,209.4333333,0.24,16.10169492,86.74753452,0.414201183,0.349112426,0.236686391,"AMOODU",0.064538521,0.004774789,0.639254815,0.652608621,1.064538521,-0.982767853,1.442641673,-1.023261954,0.252580887,0.060788689,-0.568875859,-0.502292628310562,1.49010486720939,-0.615045046033673
"1070",1909,2.68,0.218116294,330.8666667,0.1015,37.16216216,70.9,0.214285714,0.44047619,0.345238095,"POMETO",0.071458964,0.003022366,-0.962214981,-0.737964318,1.071458964,-0.916466376,-1.428214775,-0.030035418,-0.147807964,0.770476125,0.500741165,-0.502292628310562,1.49010486720939,-0.615045046033673
"1071",1910,1.93,-0.462666351,256.2621622,0.235,10.4245283,21.37122464,0.083395943,0.079639369,0.836964688,"BACCRA",0.167054085,0.003902254,-0.067419932,-2.729186804,1.167054085,-0.042028726,1.37240845,-1.539564484,-2.527982555,-4.45106702,3.009883004,-1.02513995570046,1.20615503294835,-0.440723744574543
"1072",1910,1.93,-0.462666351,154.6,0.170333333,60.76923077,76.50309278,0.494845361,0.268041237,0.237113402,"WALSYU",0.125163143,0.006468305,1.702317309,1.027962629,1.125163143,-0.416054254,0.298804061,0.55399242,0.003154383,-0.745953247,-0.563768597,-1.02513995570046,1.20615503294835,-0.440723744574543
"1073",1910,1.93,-0.462666351,198.9333333,0.175666667,77.2,78.52631579,0.394736842,0.328947368,0.276315789,"WALSYU",0.223143551,0.00502681,0.819379317,0.551049424,1.223143551,0.438274797,0.401654746,0.838191818,0.054961859,-0.120848169,-0.130236377,-1.02513995570046,1.20615503294835,-0.440723744574543
"1074",1910,1.93,-0.462666351,202.1428571,0.174666667,64.23076923,82.02898551,0.405797101,0.376811594,0.217391304,"WALSYU",0.054067221,0.004946996,0.763331199,0.609356889,1.054067221,-1.083912412,0.382610233,0.619781203,0.141574557,0.293882578,-0.809822827,-1.02513995570046,1.20615503294835,-0.440723744574543
"1075",1910,1.93,-0.462666351,185.95,0.141333333,48.33333333,82.64444444,0.444444444,0.277777778,0.277777778,"WALSYU",0.194156014,0.00537779,1.055731687,0.801306682,1.194156014,0.192865961,-0.32380566,0.282088593,0.156410518,-0.637023495,-0.115284176,-1.02513995570046,1.20615503294835,-0.440723744574543
"1076",1910,1.93,-0.462666351,272.5627451,0.115666667,27.35042735,112.2317186,0.411764706,0.404844291,0.183391003,"PARACH",0.194156014,0.00366888,-0.283376731,0.64016025,1.194156014,0.192865961,-0.992359954,-0.394089283,0.763783064,0.512951107,-1.291729188,-1.02513995570046,1.20615503294835,-0.440723744574543
"1077",1910,1.93,-0.462666351,264.5984127,0.159,10.52631579,115.0244692,0.434713376,0.317675159,0.247611465,"SAPRTE",0.362905494,0.003779312,-0.179524783,0.754595335,1.362905494,1.545316739,0.06911323,-1.528025225,0.812566953,-0.227298406,-0.44101758,-1.02513995570046,1.20615503294835,-0.440723744574543
"1078",1910,1.93,-0.462666351,206.3111111,0.1085,16.13636364,39.09052632,0.189473684,0.463157895,0.347368421,"AMOOYU",0.200670695,0.004847049,0.691854551,-0.997620223,1.200670695,0.248534352,-1.20573536,-1.020707779,-1.329515124,0.923767858,0.518171436,-1.02513995570046,1.20615503294835,-0.440723744574543
"1079",1910,1.93,-0.462666351,482.325,0.1845,40.25,22.96785714,0.047619048,0.476190476,0.476190476,"CHISSI",0.057158414,0.002073291,-2.282103597,-3.91155674,1.057158414,-1.05394976,0.565320707,0.06475347,-2.384979865,1.008485928,1.411927591,-1.02513995570046,1.20615503294835,-0.440723744574543
"1080",1910,1.93,-0.462666351,174.8,0.164,68.66666667,3.121428571,0.017857143,0.066964286,0.915178571,"DIOSXI",0.405465108,0.005720824,1.272275074,-5.981099365,1.405465108,1.8599439,0.172401817,0.699087543,-6.346174802,-4.980286822,3.263014544,-1.02513995570046,1.20615503294835,-0.440723744574543
"1081",1911,2.43,0.01505002,263.5875,0.106666667,40.33333333,108.6958763,0.412371134,0.350515464,0.237113402,"PSEUIN",0.262364264,0.003793807,-0.166119826,0.643265464,1.262364264,0.761217102,-1.262584921,0.067209623,0.70024732,0.073033364,-0.563768597,-0.0454065284505015,0.847497193318881,0.208216289903474
"1082",1911,2.43,0.01505002,173.7615385,0.25,17.62711864,40.21780415,0.231454006,0.448071217,0.320474777,"PITTKE",0.074107972,0.005755014,1.293141606,-0.575345198,1.074107972,-0.891200754,1.578822004,-0.915772106,-1.27308909,0.822668092,0.289846488,-0.0454065284505015,0.847497193318881,0.208216289903474
"1083",1911,2.43,0.01505002,262.3363636,0.119333333,39.66666667,74.46967742,0.283870968,0.387096774,0.329032258,"PARACH",0.262364264,0.0038119,-0.149458075,-0.144614186,1.262364264,0.761217102,-0.888250786,0.047416676,-0.050313361,0.37609573,0.364513798,-0.0454065284505015,0.847497193318881,0.208216289903474
"1084",1911,2.43,0.01505002,253.51,0.118,38.35820896,110.2217391,0.434782609,0.291304348,0.273913043,"PARACH",0.265703166,0.003944618,-0.029607016,0.754931348,1.265703166,0.788244467,-0.925733819,0.00758313,0.727915458,-0.491866164,-0.154982695,-0.0454065284505015,0.847497193318881,0.208216289903474
"1085",1911,2.43,0.01505002,144.8121951,0.143666667,13.03797468,56.54571429,0.39047619,0.417989418,0.191534392,"WALSYU",0.113328685,0.006905496,1.931355886,0.528151097,1.113328685,-0.524243833,-0.269180617,-1.273904109,-0.596802521,0.61050264,-1.168625265,-0.0454065284505015,0.847497193318881,0.208216289903474
"1086",1912,1.81,-0.595782449,130.1673913,0.234666667,22.87878788,63.94631068,0.491262136,0.25631068,0.252427184,"SYZYLA",0.361013346,0.007682416,2.304719735,1.012628374,1.361013346,1.53110165,1.36767324,-0.606092923,-0.352688043,-0.882572745,-0.386439991,-3.35997665631925,-0.809217421352179,0.285231252866541
"1087",1912,1.81,-0.595782449,376.525,0.108,49.34782609,115.8538462,0.307692308,0.480769231,0.211538462,"PSEUIN",0.083381609,0.002655866,-1.414906485,0.025410058,1.083381609,-0.803239262,-1.221143955,0.306756677,0.826826601,1.037700629,-0.887153349,-3.35997665631925,-0.809217421352179,0.285231252866541
"1088",1912,1.81,-0.595782449,272.0333333,0.113333333,55.26315789,103.490942,0.380434783,0.413043478,0.206521739,"PSEUIN",0.223143551,0.00367602,-0.27656814,0.473181076,1.223143551,0.438274797,-1.060343919,0.441202401,0.602855587,0.574163039,-0.955159063,-3.35997665631925,-0.809217421352179,0.285231252866541
"1089",1912,1.81,-0.595782449,160.3625,0.1455,59.67741935,69.07923077,0.430769231,0.476923077,0.092307692,"DIOSXI",0.223143551,0.006235872,1.57416141,0.735364042,1.223143551,0.438274797,-0.226879758,0.5324623,-0.199444121,1.013179108,-3.236862832,-3.35997665631925,-0.809217421352179,0.285231252866541
"1090",1912,1.81,-0.595782449,293.0666667,0.1115,124.6666667,143.1255814,0.488372093,0.348837209,0.162790698,"PSEUIN",0.171850257,0.003412193,-0.537376505,1.000178856,1.171850257,-6.52e-05,-1.114749133,1.407317766,1.246391062,0.058381028,-1.629347728,-3.35997665631925,-0.809217421352179,0.285231252866541
"1091",1912,1.81,-0.595782449,287.7,0.132,138.1818182,107.8875,0.375,0.34375,0.28125,"PSEUIN",0.30538165,0.003475843,-0.472654294,0.442820944,1.30538165,1.104080505,-0.551715574,1.529548456,0.685431401,0.013531552,-0.080085768,-3.35997665631925,-0.809217421352179,0.285231252866541
"1092",1912,1.81,-0.595782449,210.9933333,0.110666667,18.04347826,101.0281154,0.478821363,0.384898711,0.136279926,"PSEUIN",0.194156014,0.004739486,0.613266724,0.958506476,1.194156014,0.192865961,-1.139775168,-0.888047869,0.555052145,0.358710876,-2.133002941,-3.35997665631925,-0.809217421352179,0.285231252866541
"1093",1912,1.81,-0.595782449,170.3740741,0.138666667,26.69491525,83.97748479,0.492900609,0.253549696,0.253549696,"AMOOYU",0.435318071,0.005869438,1.36208572,1.019653978,1.435318071,2.075001048,-0.387349578,-0.422898097,0.188168911,-0.915637193,-0.373868,-3.35997665631925,-0.809217421352179,0.285231252866541
"1094",1912,1.81,-0.595782449,309.2,0.125333333,58.57142857,100.5831325,0.325301205,0.43373494,0.240963855,"PSEUIN",0.356674944,0.003234153,-0.725038893,0.142833802,1.356674944,1.498433916,-0.724601661,0.510247168,0.546290869,0.72339171,-0.518126406,-3.35997665631925,-0.809217421352179,0.285231252866541
"1095",1912,1.81,-0.595782449,192.35,0.141,103.75,77.97972973,0.405405405,0.432432432,0.162162162,"PSEUIN",0.530628251,0.005198856,0.937230387,0.607319233,1.530628251,2.732831686,-0.331682771,1.18921323,0.041098537,0.714210009,-1.640308807,-3.35997665631925,-0.809217421352179,0.285231252866541
"1096",1912,1.81,-0.595782449,208.6083333,0.1175,56.05263158,104.3041667,0.5,0.395833333,0.104166667,"PSEUIN",0.318453731,0.004793672,0.653076882,1.049828035,1.318453731,1.206033573,-0.939899254,0.458047355,0.61839074,0.444232239,-2.894400506,-3.35997665631925,-0.809217421352179,0.285231252866541
"1097",1912,1.81,-0.595782449,258.07,0.178,51.42857143,92.16785714,0.357142857,0.459183673,0.183673469,"PSEUIN",0.362905494,0.003874918,-0.092038094,0.339874051,1.362905494,1.545316739,0.44567364,0.355802664,0.372876135,0.897458674,-1.287368378,-3.35997665631925,-0.809217421352179,0.285231252866541
"1098",1912,1.81,-0.595782449,215.5833333,0.1615,53.6,89.20689655,0.413793103,0.431034483,0.155172414,"PSEUIN",0.336472237,0.004638578,0.537901603,0.650528785,1.336472237,1.34492056,0.121157263,0.404913987,0.308067557,0.704324692,-1.765149942,-3.35997665631925,-0.809217421352179,0.285231252866541
"1099",1912,1.81,-0.595782449,261.5133333,0.151333333,42.09677419,102.1536458,0.390625,0.484375,0.125,"PSEUIN",0.351397887,0.003823897,-0.138454153,0.528955057,1.351397887,1.458557094,-0.0957473,0.118028253,0.577041631,1.06051204,-2.377804152,-3.35997665631925,-0.809217421352179,0.285231252866541
"1100",1912,1.81,-0.595782449,243.3166667,0.169,60.3030303,103.1451087,0.423913043,0.391304348,0.184782609,"PSEUIN",0.336472237,0.004109871,0.114110705,0.701510957,1.336472237,1.34492056,0.272588171,0.544846828,0.596212051,0.409100516,-1.270309715,-3.35997665631925,-0.809217421352179,0.285231252866541
"1101",1913,1.45,-1.05564865,253.95,0.157,55.29411765,117.5305785,0.462809917,0.280991736,0.256198347,"LITSPA",0.200670695,0.003937783,-0.035679817,0.886743162,1.200670695,0.248534352,0.02688539,0.441867509,0.855345809,-0.601903319,-0.344422668,-2.29923188383071,-2.97725138780811,-0.966215165067615
"1102",1913,1.45,-1.05564865,294.4833333,0.124333333,26.53465347,58.12171053,0.197368421,0.375,0.427631579,"DICHGE",0.083381609,0.003395778,-0.554263864,-0.91148611,1.083381609,-0.803239262,-0.751325073,-0.430048986,-0.542241739,0.279169716,1.107174879,-2.29923188383071,-2.97725138780811,-0.966215165067615
"1103",1913,1.45,-1.05564865,334.38,0.1395,49.5,139.325,0.416666667,0.37037037,0.212962963,"PSEUIN",0.405465108,0.002990609,-0.999204504,0.66513087,1.405465108,1.8599439,-0.367361772,0.310413089,1.192974997,0.241244843,-0.868136933,-2.29923188383071,-2.97725138780811,-0.966215165067615
"1104",1913,1.45,-1.05564865,249.8142857,0.1135,91,107.0632653,0.428571429,0.408163265,0.163265306,"PARACH",0.236388778,0.004002974,0.021820595,0.724571216,1.236388778,0.548479365,-1.055441707,1.033496238,0.670210087,0.537877314,-1.621099001,-2.29923188383071,-2.97725138780811,-0.966215165067615
"1105",1913,1.45,-1.05564865,215.7346154,0.138,47.44680851,90.46935484,0.419354839,0.379032258,0.201612903,"PARACH",0.446287103,0.004635325,0.53544504,0.678700002,1.446287103,2.152898712,-0.4034265,0.260104454,0.335959041,0.311821503,-1.02332059,-2.29923188383071,-2.97725138780811,-0.966215165067615
"1106",1913,1.45,-1.05564865,248.0555556,0.113666667,67.24137931,97.06521739,0.391304348,0.420289855,0.188405797,"PARACH",0.139761942,0.004031355,0.046561937,0.532621423,1.139761942,-0.284150289,-1.050546688,0.674178627,0.475630459,0.627258516,-1.215289823,-2.29923188383071,-2.97725138780811,-0.966215165067615
"1107",1913,1.45,-1.05564865,346.4533333,0.097666667,54.18604651,136.7578947,0.394736842,0.377192982,0.228070175,"PSEUIN",0.510825624,0.002886392,-1.123418335,0.551049424,1.510825624,2.599591186,-1.55664396,0.417827829,1.156064082,0.296971009,-0.673947152,-2.29923188383071,-2.97725138780811,-0.966215165067615
"1108",1914,1.63,-0.812993905,270.3,0.102333333,18.98550725,112.0756098,0.414634146,0.393292683,0.192073171,"PSEUIN",0.072320662,0.003699593,-0.254183232,0.654813036,1.072320662,-0.908240857,-1.400937805,-0.827611576,0.761020437,0.424574006,-1.160666104,-1.71895467391066,-2.61878695812803,-0.792518420309835
"1109",1914,1.63,-0.812993905,348.6142857,0.106,72.33333333,135.5722222,0.388888889,0.416666667,0.194444444,"PSEUIN",0.139761942,0.0028685,-1.145193306,0.51955641,1.139761942,-0.284150289,-1.283500067,0.760865266,1.138781448,0.600826204,-1.12589959,-1.71895467391066,-2.61878695812803,-0.792518420309835
"1110",1914,1.63,-0.812993905,292.7555556,0.149,35.43859649,102.124031,0.348837209,0.441860465,0.209302326,"ELAEPR",0.271933715,0.003415819,-0.533656978,0.290224872,1.271933715,0.838488709,-0.14758338,-0.08643163,0.576466156,0.780055401,-0.917264529,-1.71895467391066,-2.61878695812803,-0.792518420309835
"1111",1914,1.63,-0.812993905,339.3666667,0.173,110.8333333,117.4730769,0.346153846,0.461538462,0.192307692,"PARACH",0.074107972,0.002946665,-1.051043871,0.27393141,1.074107972,-0.891200754,0.350625761,1.26764304,0.854374531,0.913074632,-1.157208587,-1.71895467391066,-2.61878695812803,-0.792518420309835
"1112",1914,1.63,-0.812993905,277.7857143,0.126,30.74380165,38.5049505,0.138613861,0.599009901,0.262376238,"POMETO",0.023530497,0.003599897,-0.349847514,-1.657115454,1.023530497,-1.384714465,-0.706904246,-0.25519797,-1.359471763,1.709007933,-0.276908824,-1.71895467391066,-2.61878695812803,-0.792518420309835
